id,name,identity_label,category,status,texture_status,glb,glb_size_x_tiles,glb_size_y_tiles,glb_size_z_tiles,footprint_x_tiles,footprint_z_tiles,animation_status,native_source
96,prop_model_096,source geometry compact multi-surface mesh model 96,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0096_prop_model_096/model.glb,0.21875,0.3125,0.0,1,0,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_096.nsbmd
97,prop_model_097,source geometry tall or long surface model 97,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0097_prop_model_097/model.glb,0.591827392578125,0.0625,0.108245849609375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_097.nsbmd
98,prop_model_098,source geometry tall or long surface model 98,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0098_prop_model_098/model.glb,0.466827392578125,0.0625,0.108245849609375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_098.nsbmd
99,prop_model_099,source geometry tall or long surface model 99,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0099_prop_model_099/model.glb,0.1250000113442995,0.0,0.5918274462890626,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_099.nsbmd
100,prop_model_100,source geometry compact multi-surface mesh model 100,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0100_prop_model_100/model.glb,0.484375,0.28125,0.375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_100.nsbmd
101,prop_model_101,source geometry tall or long surface model 101,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0101_prop_model_101/model.glb,0.5,0.07421875,0.0859375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_101.nsbmd
102,prop_model_102,source geometry compact multi-surface mesh model 102,source_geometry_prop,READY_GLB,NATIVE_MATERIAL_COLOR_READY,furniture/0102_prop_model_102/model.glb,0.21875,0.25,0.21875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_102.nsbmd
103,prop_model_103,source geometry compact multi-surface mesh model 103,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0103_prop_model_103/model.glb,0.5,0.0,0.875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_103.nsbmd
104,prop_model_104,source geometry multi-surface mesh model 104,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0104_prop_model_104/model.glb,0.2578125,0.29296875,0.234375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_104.nsbmd
105,prop_model_105,source geometry multi-surface mesh model 105,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0105_prop_model_105/model.glb,0.4375,0.40625,0.46875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_105.nsbmd
106,prop_model_106,source geometry tall or long surface model 106,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0106_prop_model_106/model.glb,0.484375,0.2421875,0.625,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_106.nsbmd
107,prop_model_107,source geometry tall or long surface model 107,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0107_prop_model_107/model.glb,0.0234375,0.171875,0.0,1,0,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_107.nsbmd
108,prop_model_108,source geometry tall or long surface model 108,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0108_prop_model_108/model.glb,0.109375,0.0,0.671875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_108.nsbmd
109,prop_model_109,source geometry compact multi-surface mesh model 109,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0109_prop_model_109/model.glb,0.15625,0.0,0.3671875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_109.nsbmd
110,prop_model_110,source geometry multi-surface mesh model 110,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0110_prop_model_110/model.glb,0.234375,0.31640625,0.271484375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_110.nsbmd
111,prop_model_111,source geometry tall or long surface model 111,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0111_prop_model_111/model.glb,0.5,0.0625,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_111.nsbmd
112,desk_drawer_laptop,named source prop desk drawer laptop,named_source_prop_desk,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0112_desk_drawer_laptop/model.glb,0.5,0.4609375,0.25,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/desk_drawer_laptop.nsbmd
113,prop_model_113,source geometry multi-surface mesh model 113,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0113_prop_model_113/model.glb,0.234375,0.421875,0.234375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_113.nsbmd
114,prop_model_114,source geometry multi-surface mesh model 114,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0114_prop_model_114/model.glb,0.29559309166595327,0.356475625,0.2559812980481123,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_114.nsbmd
115,desk_drawer_laptop_facing_right,named source prop desk drawer laptop facing right,named_source_prop_desk,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0115_desk_drawer_laptop_facing_right/model.glb,0.25,0.3747711181640625,0.453125,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/desk_drawer_laptop_facing_right.nsbmd
116,prop_model_116,source geometry tall or long surface model 116,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0116_prop_model_116/model.glb,0.5163421630859375,0.1953125,0.484375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_116.nsbmd
117,prop_model_117,source geometry compact multi-surface mesh model 117,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0117_prop_model_117/model.glb,0.5,0.0,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_117.nsbmd
118,prop_model_118,source geometry compact multi-surface mesh model 118,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0118_prop_model_118/model.glb,0.5,0.0,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_118.nsbmd
119,pokecenter_pc,named source prop pokecenter pc,named_source_prop_pc,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0119_pokecenter_pc/model.glb,0.1573793096899006,0.27014187500000003,0.11811840569221646,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/pokecenter_pc.nsbmd
120,prop_model_120,source geometry tall or long surface model 120,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0120_prop_model_120/model.glb,0.16780102164437316,0.394699375,0.14875803946630844,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_120.nsbmd
121,prop_model_121,source geometry multi-surface mesh model 121,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0121_prop_model_121/model.glb,0.234375,0.2421875,0.109375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_121.nsbmd
122,prop_model_122,source geometry tall or long surface model 122,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0122_prop_model_122/model.glb,0.291595458984375,0.346221923828125,0.78125,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_122.nsbmd
123,pokecenter_healing_machine,named source prop pokecenter healing machine,named_source_prop_object,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0123_pokecenter_healing_machine/model.glb,0.4375,0.390625,0.5625,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/pokecenter_healing_machine.nsbmd
124,pokecenter_healing_machine_tv,named source prop pokecenter healing machine tv,named_source_prop_tv,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0124_pokecenter_healing_machine_tv/model.glb,0.5,0.375,0.03125,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/pokecenter_healing_machine_tv.nsbmd
125,prop_model_125,source geometry compact multi-surface mesh model 125,source_geometry_prop,READY_GLB,NATIVE_MATERIAL_COLOR_READY,furniture/0125_prop_model_125/model.glb,0.21875,0.25,0.21875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_125.nsbmd
126,prop_model_126,source geometry compact multi-surface mesh model 126,source_geometry_prop,READY_GLB,NATIVE_MATERIAL_COLOR_READY,furniture/0126_prop_model_126/model.glb,0.21875,0.25,0.21875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_126.nsbmd
127,prop_model_127,source geometry compact multi-surface mesh model 127,source_geometry_prop,READY_GLB,NATIVE_MATERIAL_COLOR_READY,furniture/0127_prop_model_127/model.glb,0.21875,0.25,0.21875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_127.nsbmd
128,pokecenter_inside_counter_door,named source prop pokecenter inside counter door,named_source_prop_counter,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0128_pokecenter_inside_counter_door/model.glb,0.46875,0.34375,0.09375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/pokecenter_inside_counter_door.nsbmd
129,prop_model_129,source geometry compact multi-surface mesh model 129,source_geometry_prop,READY_GLB,NATIVE_MATERIAL_COLOR_READY,furniture/0129_prop_model_129/model.glb,0.21875,0.25,0.21875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_129.nsbmd
130,pokecenter_stair_up_left,named source prop pokecenter stair up left,named_source_prop_object,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0130_pokecenter_stair_up_left/model.glb,0.25,0.28125,0.25,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/pokecenter_stair_up_left.nsbmd
131,pokecenter_stair_down_left,named source prop pokecenter stair down left,named_source_prop_object,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0131_pokecenter_stair_down_left/model.glb,0.5,0.625,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/pokecenter_stair_down_left.nsbmd
132,prop_model_132,source geometry multi-surface mesh model 132,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0132_prop_model_132/model.glb,0.46875,0.375,0.375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_132.nsbmd
133,prop_model_133,source geometry compact multi-surface mesh model 133,source_geometry_prop,READY_GLB,NATIVE_MATERIAL_COLOR_READY,furniture/0133_prop_model_133/model.glb,0.21875,0.25,0.21875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_133.nsbmd
134,prop_model_134,source geometry compact multi-surface mesh model 134,source_geometry_prop,READY_GLB,NATIVE_MATERIAL_COLOR_READY,furniture/0134_prop_model_134/model.glb,0.21875,0.25,0.21875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_134.nsbmd
135,prop_model_135,source geometry multi-surface mesh model 135,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0135_prop_model_135/model.glb,0.46875,0.3125,0.25,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_135.nsbmd
136,prop_model_136,source geometry multi-surface mesh model 136,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0136_prop_model_136/model.glb,0.265625,0.3125,0.484375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_136.nsbmd
137,prop_model_137,source geometry compact multi-surface mesh model 137,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0137_prop_model_137/model.glb,0.4375,0.5,0.0,1,0,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_137.nsbmd
138,prop_model_138,source geometry tall or long surface model 138,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0138_prop_model_138/model.glb,0.5,0.0625,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_138.nsbmd
139,prop_model_139,source geometry tall or long surface model 139,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0139_prop_model_139/model.glb,0.5,0.0625,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_139.nsbmd
140,prop_model_140,source geometry tall or long surface model 140,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0140_prop_model_140/model.glb,0.5,0.0625,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_140.nsbmd
141,prop_model_141,source geometry compact multi-surface mesh model 141,source_geometry_prop,READY_GLB,NATIVE_MATERIAL_COLOR_READY,furniture/0141_prop_model_141/model.glb,0.21875,0.25,0.21875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_141.nsbmd
142,prop_model_142,source geometry compact multi-surface mesh model 142,source_geometry_prop,READY_GLB,NATIVE_MATERIAL_COLOR_READY,furniture/0142_prop_model_142/model.glb,0.21875,0.25,0.21875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_142.nsbmd
143,prop_model_143,source geometry compact multi-surface mesh model 143,source_geometry_prop,READY_GLB,NATIVE_MATERIAL_COLOR_READY,furniture/0143_prop_model_143/model.glb,0.21875,0.25,0.21875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_143.nsbmd
144,prop_model_144,source geometry compact multi-surface mesh model 144,source_geometry_prop,READY_GLB,NATIVE_MATERIAL_COLOR_READY,furniture/0144_prop_model_144/model.glb,0.21875,0.25,0.21875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_144.nsbmd
145,prop_model_145,source geometry compact multi-surface mesh model 145,source_geometry_prop,READY_GLB,NATIVE_MATERIAL_COLOR_READY,furniture/0145_prop_model_145/model.glb,0.375,0.375,0.3125,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_145.nsbmd
146,prop_model_146,source geometry tall or long surface model 146,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0146_prop_model_146/model.glb,0.28431472848232425,0.43270875000000003,0.1309030576974209,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_146.nsbmd
147,prop_model_147,source geometry multi-surface mesh model 147,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0147_prop_model_147/model.glb,0.71875,0.33203125,0.33203125,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_147.nsbmd
148,prop_model_148,source geometry multi-surface mesh model 148,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0148_prop_model_148/model.glb,0.5,0.27703857421875,0.328125,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_148.nsbmd
149,prop_model_149,source geometry multi-surface mesh model 149,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0149_prop_model_149/model.glb,0.125,0.24609375,0.125,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_149.nsbmd
150,prop_model_150,source geometry tall or long surface model 150,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0150_prop_model_150/model.glb,0.5,0.0625,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_150.nsbmd
151,prop_model_151,source geometry compact multi-surface mesh model 151,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0151_prop_model_151/model.glb,0.25,0.3125,0.0,1,0,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_151.nsbmd
152,prop_model_152,source geometry multi-surface mesh model 152,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0152_prop_model_152/model.glb,0.15625,0.2702178955078125,0.1796875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_152.nsbmd
153,prop_model_153,source geometry compact multi-surface mesh model 153,source_geometry_prop,READY_GLB,NATIVE_MATERIAL_COLOR_READY,furniture/0153_prop_model_153/model.glb,0.21875,0.25,0.21875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_153.nsbmd
154,prop_model_154,source geometry tall or long surface model 154,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0154_prop_model_154/model.glb,0.6875,0.0,0.25,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_154.nsbmd
155,prop_model_155,source geometry multi-surface mesh model 155,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0155_prop_model_155/model.glb,0.2578125,0.29296875,0.234375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_155.nsbmd
156,prop_model_156,source geometry multi-surface mesh model 156,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0156_prop_model_156/model.glb,0.4375,0.40625,0.46875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_156.nsbmd
157,prop_model_157,source geometry compact multi-surface mesh model 157,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0157_prop_model_157/model.glb,0.21875,0.0,0.4375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_157.nsbmd
158,prop_model_158,source geometry multi-surface mesh model 158,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0158_prop_model_158/model.glb,0.234375,0.421875,0.236724853515625,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_158.nsbmd
159,prop_model_159,source geometry multi-surface mesh model 159,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0159_prop_model_159/model.glb,0.46875,0.375,0.375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_159.nsbmd
160,prop_model_160,source geometry multi-surface mesh model 160,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0160_prop_model_160/model.glb,0.265625,0.3125,0.484375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_160.nsbmd
161,prop_model_161,source geometry multi-surface mesh model 161,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0161_prop_model_161/model.glb,0.2421875,0.2578125,0.140625,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_161.nsbmd
162,prop_model_162,source geometry compact multi-surface mesh model 162,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0162_prop_model_162/model.glb,0.5,0.0,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_162.nsbmd
163,prop_model_163,source geometry multi-surface mesh model 163,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0163_prop_model_163/model.glb,0.5,0.390625,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_163.nsbmd
164,prop_model_164,source geometry tall or long surface model 164,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0164_prop_model_164/model.glb,0.5,0.1953125,0.25,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_164.nsbmd
165,prop_model_165,source geometry tall or long surface model 165,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0165_prop_model_165/model.glb,0.75,0.1953125,0.25,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_165.nsbmd
166,prop_model_166,source geometry tall or long surface model 166,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0166_prop_model_166/model.glb,0.5,0.09765625,0.125,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_166.nsbmd
167,prop_model_167,source geometry tall or long surface model 167,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0167_prop_model_167/model.glb,0.25,0.1953125,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_167.nsbmd
168,prop_model_168,source geometry tall or long surface model 168,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0168_prop_model_168/model.glb,0.5,0.1953125,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_168.nsbmd
169,prop_model_169,source geometry tall or long surface model 169,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0169_prop_model_169/model.glb,0.75,0.1953125,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_169.nsbmd
170,prop_model_170,source geometry tall or long surface model 170,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0170_prop_model_170/model.glb,0.5,0.09765625,0.25,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_170.nsbmd
171,prop_model_171,source geometry tall or long surface model 171,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0171_prop_model_171/model.glb,0.25,0.1953125,0.75,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_171.nsbmd
172,prop_model_172,source geometry tall or long surface model 172,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0172_prop_model_172/model.glb,0.5,0.1953125,0.75,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_172.nsbmd
173,prop_model_173,source geometry tall or long surface model 173,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0173_prop_model_173/model.glb,0.75,0.1953125,0.75,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_173.nsbmd
174,prop_model_174,source geometry tall or long surface model 174,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0174_prop_model_174/model.glb,0.5,0.09765625,0.375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_174.nsbmd
175,prop_model_175,source geometry compact multi-surface mesh model 175,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0175_prop_model_175/model.glb,0.59375,0.296875,0.65625,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_175.nsbmd
176,prop_model_176,source geometry multi-surface mesh model 176,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0176_prop_model_176/model.glb,0.22969041800618706,0.25155625,0.17498769107121193,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_176.nsbmd
177,prop_model_177,source geometry multi-surface mesh model 177,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0177_prop_model_177/model.glb,0.2421875,0.2578125,0.1328125,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_177.nsbmd
178,prop_model_178,source geometry compact multi-surface mesh model 178,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0178_prop_model_178/model.glb,0.5,0.0,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_178.nsbmd
179,prop_model_179,source geometry multi-surface mesh model 179,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0179_prop_model_179/model.glb,0.515625,0.3125,0.484375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_179.nsbmd
180,prop_model_180,source geometry compact multi-surface mesh model 180,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0180_prop_model_180/model.glb,0.5,0.0,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_180.nsbmd
181,prop_model_181,source geometry compact multi-surface mesh model 181,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0181_prop_model_181/model.glb,0.5,0.0,0.5,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_181.nsbmd
182,prop_model_182,source geometry multi-surface mesh model 182,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0182_prop_model_182/model.glb,0.25,0.24609375,0.125,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_182.nsbmd
183,prop_model_183,source geometry multi-surface mesh model 183,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0183_prop_model_183/model.glb,0.25,0.24609375,0.125,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_183.nsbmd
184,prop_model_184,source geometry multi-surface mesh model 184,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0184_prop_model_184/model.glb,0.125,0.24609375,0.125,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_184.nsbmd
185,prop_model_185,source geometry multi-surface mesh model 185,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0185_prop_model_185/model.glb,0.125,0.24609375,0.125,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_185.nsbmd
186,prop_model_186,source geometry multi-surface mesh model 186,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0186_prop_model_186/model.glb,0.166015625,0.37890625,0.3149566650390625,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_186.nsbmd
187,prop_model_187,source geometry compact multi-surface mesh model 187,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0187_prop_model_187/model.glb,0.484375,0.28125,0.375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_187.nsbmd
188,prop_model_188,source geometry multi-surface mesh model 188,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0188_prop_model_188/model.glb,0.29296875,0.306640625,0.1953125,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_188.nsbmd
189,prop_model_189,source geometry multi-surface mesh model 189,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0189_prop_model_189/model.glb,0.2734375,0.279327392578125,0.30859375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_189.nsbmd
190,prop_model_190,source geometry multi-surface mesh model 190,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0190_prop_model_190/model.glb,0.34375,0.43359375,0.27734375,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_190.nsbmd
191,prop_model_191,source geometry compact multi-surface mesh model 191,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0191_prop_model_191/model.glb,0.24992375,0.2670441143384822,0.4606934403809757,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_191.nsbmd
192,prop_model_192,source geometry compact multi-surface mesh model 192,source_geometry_prop,READY_GLB,EMBEDDED_TEXTURE_READY,furniture/0192_prop_model_192/model.glb,0.25,0.3515625,0.1875,1,1,NATIVE_BINDINGS_METADATA_ONLY,res/field/props/models/prop_model_192.nsbmd
