id,symbol,asset_class,assembly_status,status,frame_count,model_resource,sequence_resource,texture_resource
96,OBJ_EVENT_GFX_TRAINER_TIPS_SIGNPOST,object_or_effect,incomplete_source_join,METADATA_ONLY,0,,,
97,OBJ_EVENT_GFX_PLAYER_F,human_actor,complete_public_resource_join,READY_BILLBOARD,32,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000446.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000091.bin
98,OBJ_EVENT_GFX_PLAYER_F_BIKE,human_actor,complete_public_resource_join,READY_BILLBOARD,24,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000448.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000093.bin
99,OBJ_EVENT_GFX_PROF_ROWAN,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000094.bin
100,OBJ_EVENT_GFX_BERRY_SOIL,object_or_effect,incomplete_source_join,METADATA_ONLY,0,,,
101,OBJ_EVENT_GFX_VAR_0,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
102,OBJ_EVENT_GFX_VAR_1,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
103,OBJ_EVENT_GFX_VAR_2,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
104,OBJ_EVENT_GFX_VAR_3,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
105,OBJ_EVENT_GFX_VAR_4,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
106,OBJ_EVENT_GFX_VAR_5,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
107,OBJ_EVENT_GFX_VAR_6,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
108,OBJ_EVENT_GFX_VAR_7,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
109,OBJ_EVENT_GFX_VAR_8,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
110,OBJ_EVENT_GFX_VAR_9,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
111,OBJ_EVENT_GFX_VAR_A,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
112,OBJ_EVENT_GFX_VAR_B,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
113,OBJ_EVENT_GFX_VAR_C,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
114,OBJ_EVENT_GFX_VAR_D,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
115,OBJ_EVENT_GFX_VAR_E,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
116,OBJ_EVENT_GFX_VAR_F,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
117,OBJ_EVENT_GFX_UNK_117,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
118,OBJ_EVENT_GFX_SNOWBALL,object_or_effect,incomplete_source_join,METADATA_ONLY,0,,,
119,OBJ_EVENT_GFX_UNK_119,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
120,OBJ_EVENT_GFX_CYRUS,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000099.bin
121,OBJ_EVENT_GFX_MARS,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000100.bin
122,OBJ_EVENT_GFX_SATURN,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000101.bin
123,OBJ_EVENT_GFX_JUPITER,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000102.bin
124,OBJ_EVENT_GFX_GRUNT_M,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000103.bin
125,OBJ_EVENT_GFX_GRUNT_F,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000104.bin
126,OBJ_EVENT_GFX_ROARK,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000105.bin
127,OBJ_EVENT_GFX_GARDENIA,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000106.bin
128,OBJ_EVENT_GFX_CRASHER_WAKE,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000107.bin
129,OBJ_EVENT_GFX_MAYLENE,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000108.bin
130,OBJ_EVENT_GFX_FANTINA,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000109.bin
131,OBJ_EVENT_GFX_CANDICE,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000110.bin
132,OBJ_EVENT_GFX_BYRON,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000111.bin
133,OBJ_EVENT_GFX_VOLKNER,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000112.bin
134,OBJ_EVENT_GFX_AARON,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000113.bin
135,OBJ_EVENT_GFX_BERTHA,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000114.bin
136,OBJ_EVENT_GFX_FLINT,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000115.bin
137,OBJ_EVENT_GFX_LUCIAN,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000116.bin
138,OBJ_EVENT_GFX_CYNTHIA,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000117.bin
139,OBJ_EVENT_GFX_UNUSED_MAN,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000118.bin
140,OBJ_EVENT_GFX_MOM,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000119.bin
141,OBJ_EVENT_GFX_CHERYL,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000120.bin
142,OBJ_EVENT_GFX_RILEY,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000121.bin
143,OBJ_EVENT_GFX_MARLEY,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000122.bin
144,OBJ_EVENT_GFX_BUCK,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000123.bin
145,OBJ_EVENT_GFX_MIRA,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000124.bin
146,OBJ_EVENT_GFX_DUMMY_146,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000125.bin
147,OBJ_EVENT_GFX_DUMMY_147,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000126.bin
148,OBJ_EVENT_GFX_BARRY,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000127.bin
149,OBJ_EVENT_GFX_UNUSED_BIG_MAN_1,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000128.bin
150,OBJ_EVENT_GFX_UNUSED_BIG_MAN_2,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000129.bin
151,OBJ_EVENT_GFX_UXIE,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000453.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000130.bin
152,OBJ_EVENT_GFX_MESPRIT,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000453.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000131.bin
153,OBJ_EVENT_GFX_AZELF,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000453.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000132.bin
154,OBJ_EVENT_GFX_DIALGA,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000428.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000453.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000133.bin
155,OBJ_EVENT_GFX_PALKIA,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000428.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000453.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000134.bin
156,OBJ_EVENT_GFX_ARCEUS,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000428.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000461.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000135.bin
157,OBJ_EVENT_GFX_DARKRAI,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000462.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000136.bin
158,OBJ_EVENT_GFX_SHAYMIN,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000137.bin
159,OBJ_EVENT_GFX_CRESSELIA,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000463.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000138.bin
160,OBJ_EVENT_GFX_GIRATINA_ALTERED,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000428.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000464.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000139.bin
161,OBJ_EVENT_GFX_HEATRAN,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000465.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000140.bin
162,OBJ_EVENT_GFX_DUMMY_162,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000141.bin
163,OBJ_EVENT_GFX_RECEPTIONIST,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000142.bin
164,OBJ_EVENT_GFX_OLD_MAN,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000143.bin
165,OBJ_EVENT_GFX_OLD_WOMAN,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000144.bin
166,OBJ_EVENT_GFX_PROF_OAK,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000145.bin
167,OBJ_EVENT_GFX_JASMINE,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000146.bin
168,OBJ_EVENT_GFX_GYM_GUIDE,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000147.bin
169,OBJ_EVENT_GFX_PALMER,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000148.bin
170,OBJ_EVENT_GFX_UNUSED_BIG_MAN_3,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000149.bin
171,OBJ_EVENT_GFX_UNUSED_BIG_MAN_4,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000150.bin
172,OBJ_EVENT_GFX_UNUSED_BIG_MAN_5,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000151.bin
173,OBJ_EVENT_GFX_STARLY,unresolved,complete_public_resource_join,READY_BILLBOARD,4,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000452.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000152.bin
174,OBJ_EVENT_GFX_BRIEFCASE,unresolved,complete_public_resource_join,METADATA_ONLY,0,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000153.bin
175,OBJ_EVENT_GFX_MAID,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000154.bin
176,OBJ_EVENT_GFX_PLAYER_M_HOLDING_POKE_BALL,object_or_effect,complete_public_resource_join,READY_BILLBOARD,3,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000449.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000155.bin
177,OBJ_EVENT_GFX_PLAYER_F_HOLDING_POKE_BALL,object_or_effect,complete_public_resource_join,READY_BILLBOARD,3,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000449.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000156.bin
178,OBJ_EVENT_GFX_PLAYER_M_SURF,human_actor,complete_public_resource_join,READY_BILLBOARD,4,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000451.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000159.bin
179,OBJ_EVENT_GFX_PLAYER_F_SURF,human_actor,complete_public_resource_join,READY_BILLBOARD,4,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000451.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000160.bin
180,OBJ_EVENT_GFX_PLAYER_M_SPRAYDUCK,human_actor,complete_public_resource_join,READY_BILLBOARD,7,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000450.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000157.bin
181,OBJ_EVENT_GFX_PLAYER_F_SPRAYDUCK,human_actor,complete_public_resource_join,READY_BILLBOARD,7,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000450.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000158.bin
182,OBJ_EVENT_GFX_VENT,object_or_effect,complete_public_resource_join,METADATA_ONLY,0,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000161.bin
183,OBJ_EVENT_GFX_BOOK,object_or_effect,incomplete_source_join,METADATA_ONLY,0,,,
184,OBJ_EVENT_GFX_REGIGIGAS,unresolved,complete_public_resource_join,METADATA_ONLY,0,res/prebuilt/data/mmodel/mmodel/mmodel_00000428.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000162.bin
185,OBJ_EVENT_GFX_DRIFLOON,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000163.bin
186,OBJ_EVENT_GFX_PLAYER_M_CONTEST,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000454.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000164.bin
187,OBJ_EVENT_GFX_PLAYER_F_CONTEST,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000454.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000165.bin
188,OBJ_EVENT_GFX_PLAYER_M_FISHING,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000435.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000455.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000166.bin
189,OBJ_EVENT_GFX_PLAYER_F_FISHING,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000435.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000455.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000167.bin
190,OBJ_EVENT_GFX_MOSS_ROCK,object_or_effect,complete_public_resource_join,METADATA_ONLY,0,res/prebuilt/data/mmodel/mmodel/mmodel_00000422.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000168.bin
191,OBJ_EVENT_GFX_ICE_ROCK,object_or_effect,complete_public_resource_join,METADATA_ONLY,0,res/prebuilt/data/mmodel/mmodel/mmodel_00000422.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000169.bin
192,OBJ_EVENT_GFX_BOLLARD,unresolved,complete_public_resource_join,METADATA_ONLY,0,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000170.bin
193,OBJ_EVENT_GFX_MYSTERY_GIFT_DELIVERYMAN,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000361.bin
194,OBJ_EVENT_GFX_KID_WITH_NDS,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000360.bin
195,OBJ_EVENT_GFX_MAGIKARP,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000457.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000362.bin
196,OBJ_EVENT_GFX_PLAYER_M_POKETCH,human_actor,complete_public_resource_join,READY_BILLBOARD,12,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000458.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000363.bin
197,OBJ_EVENT_GFX_PLAYER_F_POKETCH,human_actor,complete_public_resource_join,READY_BILLBOARD,12,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000458.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000364.bin
198,OBJ_EVENT_GFX_PLAYER_M_SAVE,human_actor,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000459.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000365.bin
199,OBJ_EVENT_GFX_PLAYER_F_SAVE,human_actor,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000459.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000366.bin
200,OBJ_EVENT_GFX_UNK_200,unresolved,complete_public_resource_join,READY_BILLBOARD,12,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000460.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000367.bin
201,OBJ_EVENT_GFX_UNK_201,unresolved,complete_public_resource_join,READY_BILLBOARD,12,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000460.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000368.bin
202,OBJ_EVENT_GFX_GALACTIC_HQ_DOOR,object_or_effect,complete_public_resource_join,METADATA_ONLY,0,res/prebuilt/data/mmodel/mmodel/mmodel_00000436.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000369.bin
